A,1742085751724403358,466.093,16.992,38.572
s,1742085752054489292,330.081,23.994,38.426
s,1742085752398114247,253.387,31.257,38.843
e,1742085752653294972,255.175,31.037,38.765
a,1742085752938267894,284.967,27.793,38.655
,1742085755787993537,987.018,8.024,38.008
A,1742085832334113556,1464.869,5.407,37.682
s,1742085832783544407,449.426,17.622,37.481
A,1742085833953471724,568.929,13.921,37.005
s,1742085834208407573,254.931,31.067,36.946
s,1742085834644253002,330.627,23.954,37.195
i,1742085834749177505,104.918,75.488,37.578
z,1742085834967125889,217.943,36.34,37.566
e,1742085835108424973,141.292,56.054,37.751
u,1742085835679961230,481.651,16.443,38.037
k,1742085835918995890,239.025,33.135,37.988
A,1742085836474243908,419.567,18.877,37.999
A,1742085837374133923,465.838,17.002,37.593
s,1742085837885222905,511.084,15.496,37.372
k,1742085838184073399,298.846,26.502,37.263
A,1742085838738353058,389.398,20.339,37.201
s,1742085838979340298,240.98,32.866,37.158
A,1742085839563221618,478.128,16.565,37.325
s,1742085839774328847,211.096,37.519,37.327
k,1742085839924140227,149.806,52.869,37.482
A,1742085847153224578,1368.661,5.787,37.085
s,1742085847814406466,661.167,11.979,36.834
k,1742085848068693091,254.281,31.147,36.777
A,1742085848699957531,496.223,15.961,36.786
A,1742085849672977853,538.723,14.701,36.382
s,1742085849959326120,286.342,27.659,36.295
A,1742085850574255364,345.504,22.923,36.093
A,1742085851668401723,539.218,14.688,35.663
A,1742085853213097427,1299.654,6.094,35.367
A,1742085853994660398,556.524,14.231,34.89
s,1742085854683257622,688.59,11.502,34.656
A,1742085855179574404,315.084,25.136,34.65
A,1742085856137938325,762.983,10.38,34.466
s,1742085856379019321,241.071,32.853,34.45
A,1742085856828461401,314.149,25.211,34.596
s,1742085857053486468,225.019,35.197,34.602
a,1742085857954404353,796.134,9.948,34.761
s,1742085858074346277,119.937,66.035,35.074
k,1742085858283056938,208.707,37.948,35.103
A,1742085858824179613,435.635,18.18,35.33
s,1742085859109306370,285.121,27.778,35.254
s,1742085859577754052,300.432,26.362,35.283
i,1742085859664306788,86.548,91.51,35.845
s,1742085861133255280,321.194,24.658,35.733
i,1742085861239235109,905.973,8.742,35.463
x,1742085861388240666,948.998,8.346,35.192
A,1742085861884445096,450.096,17.596,36.368
s,1742085862108056846,223.606,35.419,36.359
A,1742085862528086266,329.714,24.021,36.743
s,1742085864224637371,319.242,24.809,36.634
e,1742085864433297802,208.655,37.957,36.647
e,1742085864585176584,151.874,52.149,36.802
A,1742085865064208743,316.065,25.058,36.801
s,1742085865259163684,194.948,40.626,36.839
A,1742085865739924773,405.652,19.524,37.345
s,1742085865978929459,238.995,33.139,37.303
a,1742085868544469814,253.948,31.187,37.242
s,1742085868603979876,59.504,133.101,38.201
A,1742085869159301425,421.002,18.812,38.213
s,1742085869459562578,300.255,26.378,38.095
A,1742085870688587437,1140.193,6.946,38.282
A,1742085871558745683,479.795,16.507,37.886
A,1742085872159858959,361.711,21.896,37.679
A,1742085873374322944,1111.68,7.124,37.373
s,1742085873599210247,424.882,18.64,37.186
A,1742085874186169593,452.99,17.484,37.206
s,1742085874513408017,327.226,24.203,37.076
A,1742085875004319737,400.825,19.759,37.407
s,1742085875278713782,274.387,28.864,37.322
k,1742085875564565357,285.841,27.708,37.226
A,1742085876314697647,526.317,15.048,36.986
s,1742085876508411317,193.697,40.889,37.025
k,1742085876704445623,196.015,40.405,37.059
i,1742085877709767967,884.451,8.955,37.06
i,1742085879028449967,244.511,32.391,37.013
s,1742085879193755448,565.299,14.01,36.783
s,1742085879328305549,134.545,58.865,37.004
u,1742085879433317609,105.008,75.423,37.388
e,1742085879869576496,436.254,18.155,37.196
s,1742085879987844766,118.261,66.971,37.494
A,1742085880483063087,404.955,19.558,37.813
s,1742085880707081625,224.012,35.355,37.788
s,1742085881233239040,329.645,24.026,37.675
o,1742085881383471452,150.228,52.72,37.825
A,1742085882283528225,750.391,10.555,37.702
s,1742085882704921856,421.389,18.795,37.513
u,1742085883138764932,343.662,23.046,37.866
k,1742085883409028354,270.258,29.305,37.78
A,1742085884009835589,465.67,17.008,37.778
s,1742085884188790655,178.948,44.259,37.843
k,1742085884353376643,164.579,48.123,37.946
A,1742085884968963933,495.439,15.986,38.004
s,1742085885343029538,374.056,21.173,37.836
u,1742085885868240409,285.014,27.788,37.687
s,1742085886079219565,210.974,37.54,37.686
A,1742085886663564773,419.433,18.883,37.6
A,1742085887279304544,391.198,20.245,37.404
s,1742085887624272820,344.964,22.959,37.26
s,1742085888013579083,255.478,31.001,37.414
o,1742085888104738760,91.152,86.888,37.909
a,1742085888510808876,257.521,30.755,37.99
s,1742085888628230458,117.416,67.453,38.285
k,1742085888811066226,182.831,43.319,38.335
A,1742085889244620135,329.038,24.07,38.564
s,1742085889482909757,238.282,33.238,38.511
A,1742085890159855519,571.635,13.855,38.628
u,1742085890624265228,345.602,22.917,38.748
s,1742085890744692576,120.422,65.769,39.018
u,1742085892412427099,413.531,19.152,38.819
s,1742085892513099114,500.668,15.819,38.589
e,1742085892663328417,550.224,14.394,38.347
a,1742085895379205827,254.02,31.179,38.478
s,1742085895559686403,180.474,43.884,38.532
A,1742085896248885928,599.671,13.207,38.773
A,1742085896914138698,364.255,21.743,38.479
s,1742085897150373225,236.228,33.527,38.429
A,1742085941923839228,964.431,8.212,38.127
s,1742085942299791847,375.944,21.067,37.956
A,1742085943904547542,964.431,8.212,37.659
s,1742085944143307962,438.756,18.051,37.463
A,1742085944863613224,614.863,12.881,37.103
s,1742085945103769584,240.152,32.979,37.062
s,1742085945614717162,329.876,24.009,36.998
i,1742085945705474164,90.749,87.274,37.501
s,1742085946754517120,300.469,26.359,37.39
i,1742085947015329018,560.805,14.123,37.157
z,1742085947174058435,458.725,17.265,36.958
e,1742085947428512792,254.447,31.126,36.9
A,1742085948074172042,239.751,33.034,36.689
s,1742085948254164795,179.985,44.004,36.762
k,1742085948516286510,262.113,30.216,36.697
A,1742085948959480035,301.251,26.29,36.782
A,1742085949604343406,434.69,18.22,36.605
s,1742085950159863239,555.513,14.257,36.382
k,1742085950414282735,254.413,31.131,36.329
i,1742085950773328777,226.205,35.012,36.547
s,1742085950878221484,104.886,75.51,36.937
s,1742085951029829240,151.601,52.242,37.09
u,1742085951134844248,105.009,75.422,37.473
e,1742085951284388436,149.54,52.963,37.628
A,1742085951629581512,255.477,31.001,38.064
A,1742085952529116002,907.041,8.732,37.771
A,1742085953849319052,420.052,18.855,37.268
A,1742085954479084803,374.888,21.126,37.045
s,1742085954719133269,240.043,32.994,37.004
A,1742085955214159896,387.975,20.414,37.204
A,1742085955769506071,330.242,23.982,37.052
s,1742085956025211724,255.7,30.974,36.991
s,1742085956413318559,328.406,24.116,37.81
o,1742085956579417282,166.094,47.684,37.909
i,1742085957658112360,247.391,32.014,37.995
s,1742085957748235101,90.119,87.884,38.494
s,1742085957884957436,136.719,57.929,38.688
u,1742085958018221856,133.259,59.433,38.895
e,1742085958183151197,164.925,48.022,38.986
A,1742085958588850869,300.766,26.333,39.221
s,1742085958814074330,225.218,35.166,39.18
s,1742085959355036353,434.972,18.208,39.323
i,1742085959473200811,118.16,67.028,39.6
z,1742085959668181890,194.977,40.62,39.61
e,1742085959834344010,166.157,47.666,39.691
i,1742085960255053504,315.764,25.082,39.899
s,1742085960360141404,105.084,75.368,40.254
s,1742085960493620200,133.471,59.339,40.445
u,1742085960583967361,90.342,87.667,40.917
e,1742085960749545409,165.568,47.835,40.986
s,1742085960824313947,74.763,105.935,41.635
A,1742085961198277271,284.908,27.798,41.965
a,1742085962279806996,824.877,9.601,41.531
s,1742085962548713404,268.9,29.453,41.41
k,1742085962683284163,134.565,58.856,41.584
A,1742085963254463708,420.062,18.854,41.464
s,1742085963539205351,284.736,27.815,41.328
A,1742085964005250224,270.511,29.278,41.2
s,1742085964198180103,192.924,41.052,41.199
k,1742085964363384847,165.197,47.943,41.266
A,1742085964843381415,315.159,25.13,41.172
s,1742085965054704859,211.319,37.479,41.135
A,1742085965895779130,692.705,11.433,40.959
A,1742085967335230634,810.916,9.767,40.647
s,1742085967558281444,723.044,10.954,40.35
u,1742085969870559084,395.648,20.018,40.147
s,1742085969974361896,103.796,76.304,40.509
A,1742085970573446897,524.033,15.114,40.899
s,1742085970936077601,362.623,21.841,40.708
k,1742085971039853978,103.768,76.324,41.064
A,1742085971610079152,421.626,18.784,40.962
s,1742085971955143826,345.059,22.953,40.782
A,1742085972658183562,584.814,13.543,40.769
s,1742085972973231490,315.043,25.139,40.613
A,1742085973800650505,362.342,21.858,40.192
s,1742085974099670010,299.014,26.487,40.055
T,1742092506770309889,2000.0,3.96,39.694
e,1742092507536489350,766.172,10.337,39.4
a,1742092507655297827,118.797,66.668,39.673
i,1742092508240188676,389.672,20.325,39.488
i,1742092508390202167,150.009,52.797,39.621
T,1742092508945687376,449.787,17.608,39.75
o,1742092509575280516,629.587,12.58,39.478
o,1742092509770080925,194.796,40.658,39.49
S,1742092510250298598,420.149,18.85,40.198
e,1742092510462281611,211.978,37.362,40.17
e,1742092510625856928,163.57,48.42,40.252
S,1742092511015725938,269.073,29.434,40.394
e,1742092511311696856,295.965,26.76,40.258
e,1742092511436744505,125.043,63.338,40.489
a,1742092511886504603,285.938,27.698,40.439
S,1742092512411073263,344.163,23.012,40.299
o,1742092512635128926,224.046,35.35,40.25
i,1742092513357072639,301.991,26.226,39.898
i,1742092513505794774,148.716,53.256,40.032
T,1742092514285281634,659.921,12.001,40.011
o,1742092514975735458,690.448,11.471,39.726
S,1742092515485386180,344.41,22.996,39.64
e,1742092515770326812,284.934,27.796,39.522
a,1742092515905667834,135.336,58.521,39.712
S,1742092516326721582,330.89,23.935,40.03
o,1742092516550361857,223.635,35.415,39.984
S,1742092517090060357,372.101,21.285,39.869
e,1742092517435634026,345.569,22.919,39.699
a,1742092517555312248,119.669,66.182,39.964
T,1742092518020275464,344.986,22.957,40.052
o,1742092518320534950,300.253,26.378,39.915
T,1742092518935439860,415.473,19.063,39.704
e,1742092519235877331,300.431,26.362,39.571
a,1742092519370304491,134.42,58.92,39.764
I,1742092520020812612,528.604,14.983,39.766
T,1742092521308217834,988.149,8.015,39.317
e,1742092521771600566,463.376,17.092,39.095
a,1742092521861124584,89.516,88.476,39.589
I,1742092522385163693,419.343,18.887,39.739
T,1742092523136121017,405.028,19.554,39.371
o,1742092523450169074,314.042,25.22,39.229
I,1742092523923138899,263.092,30.103,39.123
S,1742092524455328247,344.568,22.985,38.992
o,1742092524680140393,224.807,35.23,38.954
T,1742092526525233100,1833.933,4.319,38.471
o,1742092527050416352,525.178,15.081,38.237
S,1742092527605699627,420.583,18.831,38.247
e,1742092527965278784,359.568,22.026,38.085
e,1742092528125356540,160.074,49.477,38.199
T,1742092528521110653,269.926,29.341,38.356
o,1742092528835600403,314.482,25.184,38.224
o,1742092529181002785,345.393,22.93,38.071
T,1742092529781347862,346.068,22.886,37.851
o,1742092530185368479,404.014,19.603,37.669
S,1742092530634871369,269.778,29.358,37.649
e,1742092530877008701,242.133,32.709,37.6
a,1742092530980423647,103.41,76.588,37.99
S,1742092531475174784,269.353,29.404,37.875
e,1742092531670233207,195.049,40.605,37.902
e,1742092531820289025,150.046,52.784,38.051
N,1742092535437300365,2000.0,3.96,37.71
o,1742092535781151797,343.844,23.034,37.563
N,1742092536381009018,435.554,18.184,37.474
o,1742092536635747818,254.733,31.091,37.41
a,1742092537040374395,239.018,33.136,37.47
M,1742092538825279558,1334.755,5.934,36.958
e,1742092539380951928,555.662,14.253,36.731
N,1742092540400101250,839.706,9.432,36.531
o,1742092540954924317,554.817,14.275,36.308
N,1742092541466239457,300.9,26.321,36.221
o,1742092541900547339,434.299,18.236,36.041
N,1742092542635191700,524.992,15.086,35.848
o,1742092543025195183,389.996,20.308,35.693
N,1742092543985995711,495.892,15.971,35.311
o,1742092544285914819,299.913,26.408,35.222
G,1742092545516125863,795.042,9.962,34.801
o,1742092545845136976,329.004,24.073,34.694
N,1742092546625716263,540.499,14.653,34.477
o,1742092546955198461,329.475,24.038,34.373
N,1742092547660620592,360.239,21.985,34.136
o,1742092547946181344,285.554,27.736,34.072
N,1742092548560393305,434.369,18.233,34.013
a,1742092548786843212,226.443,34.976,34.023
M,1742092549550393108,539.975,14.667,33.843
e,1742092549850881199,300.478,26.358,33.768
N,1742092550465902883,342.789,23.105,33.615
o,1742092550750226193,284.318,27.856,33.557
N,1742092551314646933,383.497,20.652,33.529
N,1742092552685136881,1718.671,4.608,33.24
o,1742092553000678943,515.536,15.363,33.061
M,1742092553901447149,706.024,11.218,32.918
e,1742092554275665536,374.21,21.165,32.8
G,1742092555325443084,765.168,10.351,32.526
o,1742092555595624480,270.172,29.315,32.494
N,1742092556300134690,464.631,17.046,32.344
o,1742092556600627200,300.485,26.357,32.284
N,1742092557155818545,374.353,21.156,32.287
a,1742092557380473109,224.65,35.255,32.317
N,1742092558025682554,435.466,18.187,32.229
a,1742092558311366721,285.677,27.724,32.184
M,1742092559345391065,915.161,8.654,32.29
e,1742092559630269484,284.873,27.802,32.245
G,1742092560620289208,764.474,10.36,32.055
o,1742092561070363290,450.067,17.597,31.91
N,1742092561760307960,510.018,15.529,31.866
o,1742092562031075284,270.762,29.251,31.84
N,1742092562600342229,403.626,19.622,31.876
o,1742092562900800778,300.445,26.361,31.821
N,1742092563440062719,359.79,22.013,31.845
a,1742092563630190761,190.124,41.657,31.943
N,1742092565060772781,1094.587,7.236,31.613
s,1742092879236935839,284.724,27.816,31.575
o,1742092879373049495,136.106,58.19,31.841
m,1742092879640274298,267.22,29.638,31.819
e,1742092879865204734,224.922,35.212,31.853
f,1742092880274962911,273.342,28.975,32.084
r,1742092880542976069,268.006,29.552,32.059
e,1742092880630430514,87.449,90.567,32.644
e,1742092880765880683,135.445,58.474,32.902
f,1742092881861703753,510.118,15.526,33.125
r,1742092882056186194,194.477,40.725,33.201
o,1742092882160277716,104.088,76.089,33.63
m,1742092882371223234,210.941,37.546,33.669
s,1742092882805277407,329.685,24.023,33.99
u,1742092882956049910,150.767,52.531,34.175
s,1742092884111424880,285.623,27.729,34.111
u,1742092884247164137,435.731,18.176,33.952
m,1742092884441193727,494.025,16.032,33.773
m,1742092884591953447,150.754,52.536,33.961
s,1742092885746039964,285.623,27.729,33.899
u,1742092885835413275,489.369,16.184,33.722
m,1742092886060885850,625.464,12.663,33.511
m,1742092886210300291,549.41,14.415,33.32
e,1742092886421835597,611.527,12.951,33.116
r,1742092886601888665,180.047,43.989,33.225
f,1742092887125340976,389.49,20.334,33.353
o,1742092887411030452,285.684,27.723,33.297
r,1742092887530819194,119.784,66.119,33.625
m,1742092887711181211,180.356,43.913,33.728
s,1742092895526112095,285.623,27.729,33.668
u,1742092895660222321,134.106,59.058,33.922
r,1742092895840728939,180.5,43.878,34.022
e,1742092895930908060,90.174,87.83,34.56
s,1742092896320122553,269.755,29.36,34.822
o,1742092896606101570,285.969,27.695,34.751
u,1742092896816134382,210.027,37.709,34.781
r,1742092896905207589,89.068,88.921,35.322
c,1742092897296713745,391.497,20.23,35.171
e,1742092897445793783,149.073,53.128,35.351
s,1742092897715183465,163.842,48.339,35.874
o,1742092897835048463,119.848,66.084,36.176
u,1742092898015077129,180.025,43.994,36.254
r,1742092898105234420,90.152,87.852,36.77
c,1742092898301299992,196.06,40.396,36.806
e,1742092898450899612,149.595,52.943,36.967
s,1742092898721007455,195.904,40.428,37.693
o,1742092898856148225,135.132,58.609,37.902
u,1742092899051509899,195.356,40.541,37.928
r,1742092899171153324,119.638,66.2,38.211
c,1742092899381403270,210.234,37.672,38.206
e,1742092899500432790,119.023,66.542,38.489
o,1742092900311933893,676.904,11.7,38.423
u,1742092900537185664,225.248,35.161,38.39
r,1742092900611203855,74.014,107.007,39.076
s,1742092901210265549,524.756,15.093,39.504
u,1742092901330949117,120.679,65.629,39.765
r,1742092901436560422,105.603,74.998,40.117
e,1742092901542694363,106.128,74.627,40.462
w,1742092901915488797,299.041,26.485,40.985
e,1742092902082234718,166.739,47.499,41.05
r,1742092902260141120,177.903,44.519,41.085
e,1742092902367887070,107.741,73.51,41.409
w,1742092903386150317,516.425,15.336,41.148
e,1742092903545855102,259.698,30.497,41.041
r,1742092904000355360,554.492,14.283,40.773
e,1742092904151563832,251.202,31.528,40.681
w,1742092904645652850,358.817,22.073,40.426
e,1742092904825469790,179.813,44.046,40.462
r,1742092905215082123,389.606,20.328,40.261
e,1742092905486458522,271.369,29.185,40.15
o,1742092974785391939,312.749,25.324,40.002
u,1742092975011160386,225.761,35.081,39.953
t,1742092975551454555,540.287,14.659,39.7
s,1742092976047027121,359.816,22.011,39.707
u,1742092976181287668,134.255,58.992,39.9
c,1742092976361423306,180.129,43.968,39.941
c,1742092976497083919,135.655,58.383,40.125
e,1742092976661579001,164.489,48.149,40.205
s,1742092976811304895,149.722,52.898,40.332
s,1742092976945952601,134.643,58.822,40.517
e,1742092977411358096,345.96,22.893,40.596
x,1742092977591162674,179.8,44.049,40.631
t,1742092977817036510,225.867,35.065,40.575
r,1742092978221362492,404.317,19.589,40.365
e,1742092979240921054,244.55,32.386,40.285
x,1742092979511568314,470.64,16.828,40.05
t,1742092979781558739,469.986,16.852,39.818
r,1742092980306217176,724.652,10.929,39.529
a,1742092980442457099,336.232,23.555,39.369
s,1742092980815326260,321.156,24.661,40.349
e,1742092980935203532,119.871,66.071,40.606
c,1742092981115340938,180.131,43.968,40.64
t,1742092981324979669,209.632,37.78,40.611
o,1742092981415068638,90.084,87.918,41.084
r,1742092981550041435,134.967,58.681,41.26
q,1742092981970151805,369.963,21.408,42.217
u,1742092982074882992,104.726,75.626,42.551
i,1742092982286210241,211.322,37.478,42.5
t,1742092982404970108,118.755,66.692,42.742
e,1742092982540752024,135.777,58.331,42.898
j,1742092983170013411,553.421,14.311,43.221
u,1742092983366197660,196.179,40.371,43.193
s,1742092983605049349,238.843,33.16,43.093
t,1742092983680263378,75.205,105.312,43.715
o,1742092984025178208,269.906,29.344,44.184
u,1742092984252016408,226.831,34.916,44.091
r,1742092984311715817,59.692,132.681,44.977
t,1742092984565632580,193.505,40.929,45.789
a,1742092984745231047,179.594,44.099,45.772
x,1742092985048706177,303.47,26.098,45.575
o,1742092985406789259,166.696,47.512,45.553
u,1742092985615112331,208.318,38.019,45.478
t,1742092985690511795,75.393,105.05,46.074
a,1742092986081345593,315.019,25.141,46.443
c,1742092986292143969,210.79,37.573,46.354
c,1742092986456713873,164.565,48.127,46.372
e,1742092986530604850,73.886,107.192,46.98
s,1742092986710518404,179.909,44.022,46.95
s,1742092986849462213,138.939,57.004,47.051
e,1742092987281000407,315.839,25.076,47.043
x,1742092987460126386,179.119,44.216,47.015
t,1742092987761644327,301.513,26.268,46.808
r,1742092988050948399,289.299,27.377,46.614
a,1742092988165271265,114.316,69.281,46.841
t,1742092988600614501,330.559,23.959,46.897
a,1742092988736707071,136.088,58.197,47.01
x,1742092989005225103,268.514,29.496,46.835
t,1742092989305025345,208.361,38.011,47.141
a,1742092989455206333,150.177,52.738,47.197
x,1742092989680150233,224.939,35.21,47.077
s,1742092992862375550,276.796,28.613,46.892
h,1742092992951372494,88.99,88.998,47.313
o,1742092993086950655,135.568,58.421,47.424
r,1742092993206209769,119.251,66.414,47.614
t,1742092993280256711,74.04,106.969,48.208
t,1742092993701790018,285.03,27.787,48.101
h,1742092993822098369,120.299,65.836,48.278
e,1742092993941350863,119.246,66.418,48.459
i,1742092994121345604,179.988,44.003,48.414
r,1742092994242756256,121.405,65.236,48.582
t,1742092994669456916,353.34,22.415,48.908
h,1742092994766252937,96.79,81.827,49.237
r,1742092994916834434,150.577,52.598,49.271
e,1742092995081418697,164.579,48.123,49.26
e,1742092995230457674,149.033,53.143,49.299
t,1742092995567428532,216.584,36.568,49.335
h,1742092995710411561,142.977,55.394,49.396
t,1742092997015433452,244.351,32.412,49.226
h,1742092997135124075,219.686,36.052,49.094
r,1742092997345246845,310.117,25.539,48.858
e,1742092997524867901,179.617,44.094,48.81
e,1742092997661107279,136.234,58.135,48.903
h,1742092998125426261,360.198,21.988,48.903
o,1742092998276464273,151.033,52.439,48.938
t,1742092998366544494,90.074,87.928,49.328
t,1742092998742432917,300.826,26.328,49.654
o,1742092998868620147,126.182,62.767,49.785
o,1742092999010381042,141.755,55.871,49.846
r,1742092999356658339,286.341,27.659,50.439
i,1742092999461271332,104.608,75.711,50.692
v,1742092999642419765,181.144,43.722,50.622
e,1742092999777986565,135.562,58.423,50.7
r,1742092999911358643,133.366,59.385,50.787
o,1742093000420180124,328.685,24.096,50.453
t,1742093000542203495,122.018,64.909,50.598
h,1742093000669617582,127.409,62.162,50.714
e,1742093000840250596,170.628,46.417,50.671
r,1742093000975386560,135.131,58.61,50.75
s,1742093001051851232,76.46,103.584,51.278
h,1742093001486543291,312.599,25.336,51.153
o,1742093001635315298,148.767,53.237,51.174
t,1742093001695906309,60.587,130.721,51.969
t,1742093002115362740,330.107,23.992,52.053
h,1742093002191748583,76.38,103.692,52.569
u,1742093002341792417,150.038,52.787,52.571
t,1742093003405257878,238.332,33.231,52.378
h,1742093003556967081,451.703,17.534,52.03
u,1742093003766241799,509.268,15.552,51.665
s,1742093003931783936,465.536,17.013,51.318
s,1742093004351713977,315.406,25.111,51.298
h,1742093004485960852,134.241,58.998,51.375
e,1742093004621347452,135.382,58.501,51.446
h,1742093005250279863,538.684,14.702,51.438
o,1742093005387327743,137.039,57.794,51.502
u,1742093005595439780,208.103,38.058,51.368
r,1742093005716293212,120.845,65.538,51.51
s,1742093005806486992,90.188,87.817,51.873
h,1742093006450604488,540.209,14.661,51.742
i,1742093006646583520,195.974,40.413,51.629
s,1742093006796092619,149.475,52.986,51.643
h,1742093007124990692,254.006,31.18,51.974
o,1742093007247205993,122.21,64.807,52.102
r,1742093007350160789,102.947,76.933,52.35
s,1742093007485246801,135.078,58.633,52.413
e,1742093007651743331,166.489,47.571,52.365
O,1742093012961540524,2000.0,3.96,51.881
u,1742093013306049044,344.502,22.99,51.592
r,1742093013500145306,194.091,40.806,51.484
O,1742093015435508528,2000.0,3.96,51.76
u,1742093015840754208,405.239,19.544,51.438
r,1742093016035586397,194.825,40.652,51.33
R,1742093016786394700,696.914,11.364,51.878
a,1742093017010714052,224.314,35.308,51.712
t,1742093017264274218,253.554,31.236,51.507
e,1742093017385385572,121.107,65.397,51.646
s,1742093017595149396,209.757,37.758,51.507
O,1742093018076720262,361.582,21.904,51.355
u,1742093018346958471,270.229,29.308,51.135
t,1742093018631675583,284.706,27.818,50.902
R,1742093019185382606,420.029,18.856,50.665
a,1742093019366492261,181.103,43.732,50.596
t,1742093019471447354,104.948,75.466,50.845
e,1742093019636073070,164.618,48.111,50.818
s,1742093019725322801,89.244,88.746,51.197
O,1742093020132054988,314.878,25.153,51.283
u,1742093020386826671,254.766,31.087,51.081
r,1742093020566317492,179.485,44.126,51.011
O,1742093021136783997,359.507,22.03,50.588
u,1742093021436183377,299.394,26.453,50.347
r,1742093021571903923,135.709,58.36,50.427
R,1742093022066256931,389.715,20.323,50.376
e,1742093022261983593,195.721,40.466,50.277
s,1742093022367721836,105.733,74.906,50.523
t,1742093022441710052,73.984,107.05,51.088
O,1742093022936588230,404.41,19.584,51.134
r,1742093023191084502,254.491,31.121,50.934
R,1742093023851293647,435.357,18.192,50.451
e,1742093024030963798,179.662,44.083,50.387
s,1742093024121023107,90.054,87.947,50.763
t,1742093024197032948,76.003,104.206,51.297
a,1742093025112344748,825.548,9.594,51.245
r,1742093025171748480,59.396,133.342,52.066
t,1742093025306419939,134.665,58.812,52.133
O,1742093026161355130,660.013,12.0,51.618
u,1742093026506323693,344.963,22.959,51.331
O,1742093027796214022,1848.471,4.285,50.861
u,1742093028111363147,615.14,12.875,50.481
t,1742093028260239025,448.867,17.644,50.153
O,1742093028801176756,450.867,17.566,50.201
u,1742093029070230024,269.046,29.437,49.993
t,1742093029175187672,104.952,75.463,50.248
q,1742093029776105494,494.326,16.022,50.144
u,1742093029896114527,120.005,65.997,50.303
a,1742093030046578049,150.457,52.64,50.326
r,1742093030301896289,255.312,31.021,50.133
t,1742093030407009231,105.108,75.351,50.385
e,1742093030586495408,179.481,44.127,50.322
r,1742093030675359315,88.859,89.13,50.71
R,1742093032385183414,1882.268,4.208,50.395
e,1742093032656370628,271.183,29.205,50.183
s,1742093032776998310,120.624,65.659,50.338
t,1742093032851266231,74.264,106.647,50.901
R,1742093033286584737,359.536,22.028,51.143
a,1742093033496542625,209.954,37.723,51.009
t,1742093033586173492,89.625,88.368,51.383
e,1742093033722153468,135.974,58.247,51.452
I,1742093035187677614,1906.018,4.155,50.979
O,1742093037215416806,1820.519,4.35,50.296
r,1742093037636247452,420.825,18.82,49.981
I,1742093039300210476,1906.018,4.155,49.913
I,1742093040816305221,494.613,16.013,49.156
t,1742093041145308308,328.996,24.073,48.905
s,1742093041338794326,193.479,40.935,48.825
O,1742093041899527487,499.159,15.867,49.285
u,1742093042255510233,355.976,22.249,49.015
t,1742093042406141683,150.626,52.581,49.051
R,1742093042855699237,374.549,21.145,49.332
a,1742093043034808894,179.101,44.221,49.281
t,1742093043141555951,106.742,74.197,49.53
e,1742093043305029046,163.469,48.45,49.519
s,1742093043394975629,89.943,88.056,49.904
R,1742093043847096025,402.284,19.688,50.681
a,1742093044056626190,209.522,37.8,50.552
t,1742093044161170374,104.538,75.762,50.804
e,1742093044355213187,194.036,40.817,50.704
s,1742093044416074559,60.857,130.14,51.498
I,1742093045031801516,524.754,15.093,51.486
R,1742093046471491128,1793.869,4.415,50.813
a,1742093046711352448,239.855,33.02,50.635
t,1742093046875908880,164.551,48.131,50.61
e,1742093047026067454,150.153,52.746,50.631
I,1742093047611954501,360.197,21.988,50.191
R,1742093048201527141,334.191,23.699,49.736
a,1742093048390171055,188.635,41.986,49.658
t,1742093048556579510,166.401,47.596,49.637
e,1742093048736075409,179.489,44.125,49.582
O,1742093049305623361,449.222,17.63,49.423
u,1742093049681185431,375.557,21.089,49.14
t,1742093049935048652,253.857,31.199,48.961
I,1742093050505534633,494.929,16.002,49.185
s,1742093051106039877,345.829,22.901,48.743
t,1742093051203288261,97.242,81.446,49.07
r,1742093051466876268,263.583,30.047,48.88
e,1742093051615070371,148.188,53.446,48.926
e,1742093051750754076,135.678,58.374,49.02
t,1742093051870109730,119.352,66.358,49.193
I,1742093052530175867,554.04,14.295,49.096
R,1742093054421463561,1764.675,4.488,48.381
a,1742093054706609562,285.139,27.776,48.175
t,1742093054826937274,120.321,65.824,48.351
e,1742093055006452086,179.508,44.121,48.309
I,1742093062777052671,1769.592,4.476,48.265
I,1742093063871568794,1769.592,4.476,47.827
i,1742093064126327981,1154.75,6.859,47.417
I,1742093064967081931,585.763,13.521,46.916
t,1742093065267266610,300.175,26.385,46.711
O,1742093065836417691,479.895,16.504,46.825
u,1742093066166890230,330.466,23.966,46.596
t,1742093066271016311,104.12,76.066,46.891
R,1742093066751974248,390.728,20.27,47.03
a,1742093066961935853,209.955,37.722,46.937
t,1742093067051888288,89.947,88.052,47.348
e,1742093067216253640,164.361,48.187,47.356
s,1742093067336415615,120.156,65.915,47.542
I,1742093069197436914,1745.915,4.536,47.112
s,1742093069631479086,434.038,18.247,46.823
s,1742093069751851224,120.368,65.798,47.013
u,1742093069871178141,119.321,66.376,47.207
e,1742093070104886402,233.702,33.889,47.074
s,1742093070171732802,66.841,118.49,47.788
I,1742093070712352262,451.156,17.555,47.89
s,1742093071303905683,300.042,26.396,47.47
u,1742093071447052324,143.138,55.331,47.549
r,1742093071566087208,119.028,66.539,47.739
e,1742093071686410079,120.316,65.827,47.92
O,1742093072167074965,345.884,22.898,47.777
u,1742093072452004386,284.923,27.797,47.577
t,1742093072541722893,89.714,88.281,47.984
